title,img_path,label,plot
Cyclo (1995),ml1m-images\850.jpg,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Cyclo is a 1995 American crime drama film about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder of his wife and her lover. Jack is released from prison and begins a new life in Mexico.
Better Off Dead... (1985),ml1m-images\1257.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Better Off Dead is a 1985 horror film about a group of survivors who are trying to survive in a psychiatric hospital. The film follows the story of a young woman named Emily, who is diagnosed with a terminal illness and is forced to undergo a series of surgeries to recover from her illness. Emily's family and friends are tasked with rescuing her from the hospital and her family, but Emily's life is complicated by her own struggles and the trauma she has experienced."
Army of Darkness (1993),ml1m-images\1215.jpg,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","The movie Army of Darkness (1993) is a science fiction action movie about a group of rebels who are tasked with destroying a massive asteroid that has been destroying the planet. The main character, a young soldier named Jack, is a skilled fighter who is sent to the battlefield to help the rebels. As Jack and his team battle the asteroid, they must navigate through a series of obstacles and battles to survive. Along the way, they encounter various obstacles and enemies, including a group of ruthless mercenaries and a group of rebels who are trying to take down the asteroid. The movie explores themes of loyalty, sacrifice, and the consequences of adversity."
If Lucy Fell (1996),ml1m-images\118.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","If Lucy Fell is a 1994 comedy-drama film about a young woman named Lucy who is diagnosed with a rare genetic disorder and is struggling to make ends meet. She becomes obsessed with finding a cure and begins to work on her own, but ultimately finds herself in a dangerous situation where she must confront her own mortality and the consequences of her actions."
Bride of Frankenstein (1935),ml1m-images\1340.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The Bride of Frankenstein is a science fiction movie about a young woman named Frankenstein who is a scientist who is tasked with creating a new species of plant called Frankenstein. The movie follows the story of a young girl named Frankenstein who is a scientist who is tasked with creating a new species of plant called Frankenstein. The movie explores the themes of adolescence, the human condition, and the consequences of a flawed and flawed human."
"Leopard Son, The (1996)",ml1m-images\1106.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Leopard Son is a movie about a young boy named Jack who is a successful businessman and a successful businessman. He is a successful businessman who is a ruthless businessman who is trying to take over his family business and take over his father's business. Jack is tasked with defending his family's interests and defending his own business, but he is ultimately convicted and sentenced to life in prison."
Cold Comfort Farm (1995),ml1m-images\728.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Cold Comfort Farm is a 1995 American film about a man named John Cold who is a successful businessman who is tasked with restoring a farm in the Midwest. The film follows his journey as he tries to rebuild his life and his relationships with his family and friends, but ultimately faces a series of challenges and obstacles along the way."
"Walk in the Clouds, A (1995)",ml1m-images\207.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Walk in the Clouds, A (1995) is a movie about a man named Jack who is a successful businessman who is tasked with a new business venture in the city of Los Angeles. Jack is hired by a wealthy businessman to help him navigate the city's financial crisis and find a way to make ends meet. Along the way, Jack meets a group of people who are also struggling with the same financial struggles. As they navigate the challenges of the city, Jack and his team must navigate the challenges of the city's financial crisis and find a way to make ends meet."
Bedrooms & Hallways (1998),ml1m-images\2837.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The movie Bedrooms & Hallways is a drama film about a group of friends who fall in love and fall in love in a small town in the 1930s. The story follows their relationship and their struggles to find love and acceptance in their small town.
Snow Day (2000),ml1m-images\3286.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Snow Day is a movie about a group of teenagers who fall in love and fall in love on a snowy day.
Deceiver (1997),ml1m-images\1671.jpg,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Deceiver is a 1997 American crime drama film about a man named Jack who is wrongfully accused of murdering his wife and her lover. He is sentenced to life in prison for the murder. The film explores themes of family, loyalty, and the consequences of committing a crime."
"Good Man in Africa, A (1994)",ml1m-images\462.jpg,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","The movie Good Man in Africa, A (1994) is about a man named Good Man who is a successful businessman in Africa. He is a successful businessman who is a successful businessman who is struggling to make ends meet. The movie follows his journey as he navigates the challenges of his life in Africa and his relationships with his family and friends. Along the way, he meets various characters and faces challenges that challenge his morality and values. The movie explores themes of love, wealth, and the importance of family and community."
Kaspar Hauser (1993),ml1m-images\824.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Kaspar Hauser is a movie about a young man named Kaspar who is diagnosed with a rare genetic disorder and is diagnosed with a rare genetic disorder. He becomes obsessed with finding a cure for his condition and begins to work on his own to overcome his condition. He also becomes involved in a series of experiments to test his own diagnosis and develop a cure. Eventually, he discovers that his condition is linked to a genetic mutation that causes him to develop a new genetic disorder."
Demolition Man (1993),ml1m-images\442.jpg,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","Demolition Man is a 1993 horror movie about a man who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. The movie explores themes of racial inequality, the dangers of violence, and the consequences of a society that fails to address the root causes of violence."
Top Gun (1986),ml1m-images\1101.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","Top Gun (1986) is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the crime. Jack is convicted and sentenced to life in prison. He is convicted and sentenced to life in prison. The movie explores themes of racial inequality, justice, and the consequences of violence."
Secrets & Lies (1996),ml1m-images\1041.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Secrets & Lies is a 1996 thriller film about a man named Jack who is wrongfully accused of murdering his wife and her lover. He is convicted and sentenced to life in prison, but his innocence is revealed when he is found guilty and convicted of murder. The film explores themes of family, loyalty, and the consequences of a man's actions."
Native Son (1986),ml1m-images\2743.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Native Son (1986) is about a young boy named Jack who is raised by his father, a lawyer named John, and his father, a lawyer named Robert. Jack is a lawyer who is assigned to defend a man named Tom Robinson who has been accused of raping a woman. The trial exposes the corruption and wrongful convictions of Tom Robinson, and the boy is eventually found guilty."
"Family Thing, A (1996)",ml1m-images\635.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Family Thing, A (1996) tells the story of a family who moves to a new city to start a new life. They have a daughter named Lily who is a successful businessman and has a passion for music. However, their relationship is complicated by their own personal struggles and their relationship with their father, who is a musician. The movie explores themes of family, love, and the loss of a loved one."
Cocoon: The Return (1988),ml1m-images\2408.jpg,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Cocoon: The Return is a movie about a young woman named Cocoon who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. Cocoon is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. Cocoon is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. Cocoon is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. Cocoon is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is a successful businesswoman who is a successful businesswoman. Cocoon is a successful businesswoman who is a successful businesswoman who is a successful business
Being John Malkovich (1999),ml1m-images\2997.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Being John Malkovich is a movie about a man named John Malkovich who is a successful businessman and philanthropist. He is a successful businessman who is a successful businessman and philanthropist. Malkovich is a successful businessman who is a successful businessman and philanthropist. He is also a successful businessman and philanthropist. The movie is about his life and his relationships with his family and friends.
Carrie (1976),ml1m-images\1345.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Carrie is a movie about a woman named Carrie who is a successful businesswoman who is tasked with avenging her husband's murder. She is a successful businesswoman who is determined to bring justice to her husband's murder and is determined to bring justice to her husband's family.
Penny Serenade (1941),ml1m-images\956.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Penny Serenade is a movie about a woman named Penny Serenade who is a successful businesswoman and a successful businesswoman. She is married to a man named Jack, and they have a son named Jack who is also a businesswoman. Penny Serenade is a romantic comedy that follows the story of Penny Serenade, a woman who is a successful businesswoman and a successful businesswoman."
"Fog, The (1980)",ml1m-images\1128.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Fog is a 1980 horror movie about a man named Jack who is stranded in a remote cabin in the woods. He is tasked with finding a way to escape from the cabin and find a way to escape. Along the way, he encounters various characters and encounters a variety of obstacles, including a ruthless gangster who seeks to take over the cabin. Ultimately, Jack manages to escape and find a way to escape the cabin."
Rushmore (1998),ml1m-images\2395.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Rushmore is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder of his wife and her lover. The movie explores themes of hope, redemption, and the consequences of adversity."
