title,img_path,label,plot
Saturn 3 (1979),ml1m-images\2851.jpg,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Saturn 3 (1979) is a science fiction action movie about a group of astronauts who are sent on a mission to explore the unknown. Along the way, they encounter various obstacles and challenges, including a mysterious alien creature that threatens to destroy everything they encounter. The movie explores themes of alien life, the search for the truth, and the consequences of human actions."
Smoking/No Smoking (1993),ml1m-images\3530.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Smoking/No Smoking is a 1993 horror movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Jack is convicted and sentenced to life in prison. The movie explores themes of racial inequality, the dangers of drug use, and the consequences of a society that prioritizes violence over individual freedom."
Mr. Saturday Night (1992),ml1m-images\3500.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Mr. Saturday Night (1992) is a movie about a man named Mr. Saturday who is a successful businessman who is tasked with stealing a million dollars from a bank. He is hired by a wealthy businessman to help him steal the money, but the businessman is unable to pay him back. The movie explores themes of wealth, power, and the consequences of greed."
Ten Benny (1997),ml1m-images\3065.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Ten Benny is a 1997 comedy-drama film about a young boy named Benny who is a successful businessman who is a banker. He is a successful businessman who is a banker and is a ruthless businessman who is trying to make a profit. Benny is a ruthless businessman who is trying to make a profit by stealing money from his investors. He is a ruthless businessman who is trying to make a profit by selling his stocks and stealing his money. The movie explores the themes of greed, betrayal, and the consequences of greed."
"Eye of Vichy, The (Oeil de Vichy, L') (1993)",ml1m-images\683.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie Eye of Vichy, The (Oeil de Vichy, L') (1993) is about a French sailor named Vichy who is stranded in the French Alps and is forced to flee his homeland to escape from the Nazi regime. He is rescued by a group of German soldiers who are trying to escape from the Alps. The film explores the themes of loyalty, loyalty, and the dangers of pursuing one's dreams."
American Flyers (1985),ml1m-images\3214.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",American Flyers (1985) is a movie about a group of astronauts who are stranded in space after a plane crash. The film follows their journey as they navigate through the vastness of space and the challenges they face as they try to survive in the harsh environment of the asteroid belt.
Land Before Time III: The Time of the Great Giving (1995),ml1m-images\888.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","Land Before Time III: The Time of the Great Giving is a movie about a group of people who are forced to give up their homes to the government to protect their freedoms and the future. The movie follows the story of a group of people who are forced to give up their homes to the government and the people they are trying to protect. The movie explores themes of poverty, inequality, and the importance of giving back to the community."
Quiz Show (1994),ml1m-images\300.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The movie Quiz Show (1994) is about a group of students who are trying to solve a math problem by analyzing a quizzes. They are tasked with solving the problem and the students are able to solve it. The quizzes are a fun and entertaining way to learn about math and science.
Whatever It Takes (2000),ml1m-images\3454.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The movie Whatever It Takes (2000) is about a man named Jack who is wrongfully convicted of murder and sentenced to life in prison. He is convicted and sentenced to life in prison.
Private School (1983),ml1m-images\3691.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Private School (1983) is a movie about a high school student named Jack who is diagnosed with cancer and is forced to attend a private school. He is forced to attend a school where he is a teacher and is surrounded by other students. Jack is a successful businessman and is able to make a living as a teacher. However, he is also a troublemaker and is forced to work long hours to maintain his grades. Eventually, Jack is diagnosed with cancer and is forced to attend a private school."
Princess Caraboo (1994),ml1m-images\580.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Princess Caraboo is a 1994 animated film about a young girl named Caraboo who is a successful businesswoman who is a successful businesswoman. She is married to a wealthy businessman and has a daughter named Lily. The movie explores themes of love, wealth, and the importance of family."
Kids (1995),ml1m-images\175.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Kids (1995) is a 1994 American animated film about a group of kids who are stranded in a remote cabin in the woods. They are rescued by a group of wolves who take them on a wild adventure. The movie follows the story of the kids as they navigate their way through the wilderness and encounter various obstacles along the way.
Superman II (1980),ml1m-images\2641.jpg,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","Superman II (1980) is a superhero movie about a young man named Superman who becomes the first man to walk on the moon and save the world from a catastrophic disaster. He is a hero who is determined to save the world and save the world from destruction. However, he must overcome his own fears and overcome his own limitations to save the world from destruction."
Hollow Man (2000),ml1m-images\3826.jpg,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Hollow Man is a movie about a man named Tom who is a serial killer who is a serial killer who is a serial killer. He is a man who is a serial killer who is a serial killer who is a serial killer who is a serial killer who is a serial killer who is a serial killer. The movie follows Tom's journey as he tries to stop the killer and escape from prison, but he is ultimately killed by a serial killer."
"Grandview, U.S.A. (1984)",ml1m-images\2242.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Grandview, U.S.A. (1984) is a film about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Jack is convicted and sentenced to life in prison. The movie explores themes of family, loyalty, and the consequences of committing a crime."
Nico Icon (1995),ml1m-images\77.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Nico Icon is a 1995 film about a young boy named Nico who is a skilled thief who is hired to steal a valuable artifact from a wealthy businessman. The thief is a skilled thief who is hired to steal the artifact and use it to steal the artifact. Nico is a skilled thief who is able to use the artifact to steal the artifact and use it to steal the artifact. The movie explores the themes of thievery, loyalty, and the consequences of greed."
H.O.T.S. (1979),ml1m-images\3804.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",H.O.T.S. (1979) is a horror movie about a group of teenagers who are stranded on a deserted island and must navigate through a series of dangerous situations to survive.
Reach the Rock (1997),ml1m-images\2319.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Reach the Rock is a 1994 action-adventure film about a young boy named Jack who is stranded in the middle of a deserted island. He is rescued by a group of rebels who are trying to stop him from escaping.
Nell (1994),ml1m-images\282.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Nell is a 1994 American film about a woman named Nell who is a successful businesswoman who is a successful businesswoman. She is married to a man named Jack, and they have a son named Jack who is also a businesswoman. Nell is a successful businesswoman who is determined to make a difference in the lives of her family and friends."
Far From Home: The Adventures of Yellow Dog (1995),ml1m-images\238.jpg,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","Far From Home: The Adventures of Yellow Dog is a 1994 animated film about a young boy named Jack who discovers a mysterious yellow dog in his backyard and embarks on a journey to find him. Along the way, he encounters various obstacles and challenges, including a ruthless gangster who seeks to take over his home and his family. Along the way, Jack learns valuable lessons about friendship, loyalty, and the importance of family."
Stop! Or My Mom Will Shoot (1992),ml1m-images\3268.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","The movie ""Stop! Or My Mom Will Shoot"" is about a mother who is forced to leave her home and move to a new country to live with her children. The mother is a successful businesswoman who is determined to make ends meet and to be reunited with her children. The movie explores themes of family, love, and the loss of a loved one."
I'll Do Anything (1994),ml1m-images\472.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","I'll Do Anything (1994) is a 1994 film about a man named Jack who is diagnosed with a terminal illness and decides to take a life of his own. He becomes a successful businessman and starts a successful career in the entertainment industry. However, he soon realizes that his life is not as fulfilling as he thought and decides to take a break from his work and pursue his passion for music."
"Verdict, The (1982)",ml1m-images\3068.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Verdict is a movie about a man named Jack who is wrongfully convicted of murder and sentenced to life in prison. He is convicted and sentenced to life in prison. The movie explores themes of morality, justice, and the consequences of one's actions."
Next Friday (1999),ml1m-images\3177.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Next Friday (1999) is a horror movie about a group of teenagers who are trying to escape from a high school in New York City. They are tasked with a dangerous mission to find a safe house and escape from the city. Along the way, they encounter various obstacles and challenges, including a group of gang members who try to evade them and a group of ruthless criminals who try to extort money from them. The movie explores themes of identity, trauma, and the consequences of a seemingly impossible situation."
Heidi Fleiss: Hollywood Madam (1995),ml1m-images\99.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Heidi Fleiss: Hollywood Madam (1995) is a movie about a woman named Heidi who becomes a Hollywood Madam after her husband's death. The movie follows her as she navigates the challenges of her life and her relationship with her husband, who is now a Hollywood Madam. Along the way, Heidi faces various challenges and obstacles, including a series of traumatic events that ultimately lead to her passing."
Damien: Omen II (1978),ml1m-images\2789.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Damien: Omen II (1978) is a movie about a young boy named Damien who is a skilled fighter and a skilled fighter. He is sent to a secluded island to fight against a group of pirates who are trying to steal his treasure. As he tries to escape, Damien is forced to confront his own fears and fears, and he must confront his own inner demons. Along the way, he learns valuable lessons about courage, determination, and the importance of standing up for what is right."
